类别,书名,作者,价格,出版社,商家,简介
青春爱情文学,他在云之南 特签版+独家定制海报 景行高人气经典口碑力作 相遇十年典藏版 新增万字番外+作者前言,景行/欣梦享,25.80,江苏凤凰文艺出版社,盛文新华书店旗舰店,暂无简介
青春爱情文学,他在云之南 特签版+独家定制海报 景行高人气经典口碑力作 相遇十年典藏版 新增万字番外+作者前言,暂无作者信息,27.80,江苏凤凰文艺出版社,北方图书城旗舰店,暂无简介
青春爱情文学,他在云之南 特签版+独家定制海报 景行高人气经典口碑力作 相遇十年典藏版 新增万字番外+作者前言,景行/欣梦享,25.80,江苏凤凰文艺出版社,辽宁出版集团图书专营店,暂无简介
青春爱情文学,他在云之南 特签版+独家定制海报 景行高人气经典口碑力作 相遇十年典藏版 新增万字番外+作者前言,景行/欣梦享,24.90,江苏凤凰文艺出版社,北配新华书店旗舰店,暂无简介
青春爱情文学,他在云之南 特签版+独家定制海报 景行高人气经典口碑力作 相遇十年典藏版 新增万字番外+作者前言,景行/欣梦享出品,42.90,江苏凤凰文艺出版社,星之红书籍专营店,暂无简介
青春爱情文学,【任选】他在云之南 +独家定制海报 景行高人气经典口碑力作 相遇十年典藏版 新增万字番外+作者前言,景行,29.30,江苏凤凰文艺出版社,小叮当图书专营店,暂无简介
青春爱情文学,放弃我-抓紧我-(全二册)-独家附赠超清唯美剧照画册[初心]苏静初著湖南文艺出版社9787540478056,苏静初,21.84,湖南文艺出版社,百特图书专营店,陈乔恩、王凯、乔任梁领衔主演 年度时尚浪漫爱情大剧《放弃我，抓紧我》同名小说 婚纱的款式有很多种，公主型、鱼尾型、抹胸型 爱情的样子也有很多种，浪漫的、悸动的、心酸的 这世上最美的婚纱，是我嫁给你时，身上穿的那一款 这世上最好的爱情，是我放弃一切之后，依旧紧抓在手心的那一份 陈乔恩、王凯、乔任梁领衔主演 年度时尚浪漫爱情大剧《放弃我，抓紧我》同名小说 婚纱的款式有很多种，公主型、鱼尾型、抹胸型 爱情的样子也有很多种，浪漫的、悸动的、心酸的 这世上最美的婚纱，是我嫁给你时，身上穿的那一款 这世上最好的爱情，是我放弃一切之后，依旧紧抓在手心的那一份 婚纱女王厉薇薇 vs 时尚总裁陈亦度 愿你我相守终生，用爱取暖 无须太多， 1 就好信息
青春爱情文学,【正版包邮】橘子汽水 （独家定制阿司匹林电子数字藏品——白城“舟渔”卡）当当自营同款,阿司匹林/悦读纪出品,34.50,百花文艺出版社,西湖雨图书专营店,暂无简介
青春爱情文学,今天会下雨吗？（新增出版独家番外，新晋言情作家四沂温暖守候之作，一段跨越十年的暗恋成真）,四沂/悦读纪,27.30,青岛出版社,辽宁音像出版社旗舰店,暂无简介
青春爱情文学,做我的常青树 姜揽月 新增独家出版番外,姜揽月/悦读纪,41.90,青岛出版社,自营,1、人气作者姜揽月酸涩青春代表作《做我的常青树》实体书正式预售！晋江积分超2.7亿，非V章均点击破万，多次入选 破镜重圆神作 书单，被读者誉为 将救赎文写到极致 。 2、全书完整收录网络内容，特别新增独家出版番外，深度揭秘角色心路与情感羁绊，番外情节未曾公开，值得珍藏。 3、人设极致拉扯 明艳坚韧 废墟玫瑰 芭蕾舞者 为爱俯首 野蛮生长 贵公子律师。 4、经典语录摘录： ① 梁树生，做我的常青树。 梁树生，你保护我吧。 ② 我偏要在我的破烂人生中，摇旗呐喊、冲锋陷阵、扶摇登顶。 ③ 恋爱游戏，还是复仇游戏，你来决定。 5、实体书装帧精致，随书附赠名场面海报 1、常青树书签X1、明信片X1等多重赠品。
青春爱情文学,今天会下雨吗？（新增出版独家番外，新晋言情作家四沂温暖守候之作，一段跨越十年的暗恋成真） 正版包邮,四沂/悦读纪,47.60,青岛出版社,哈尼兔图书专营店,暂无简介
青春爱情文学,今天会下雨吗？（新增出版独家番外，新晋言情作家四沂温暖守候之作，一段跨越十年的暗恋成真）,四沂,46.40,青岛出版社,佳泽图书专营店,暂无简介
青春爱情文学,定制爱恋 重庆出版社,顾溆赜,12.50,重庆出版社,天宇阁图书专营店,《定制爱恋》改编青春爱情电影《爱，很美》！ 台湾人气型男郭品超、青春玉女颖儿领衔主演！即将热映！ 上演今季很温馨浪漫的爱情童话！ 女屌丝邂逅高富帅，来一次爱情的逆袭 拥抱优选的自己 遇见更好的“定制爱恋”
青春爱情文学,定制爱恋 顾溆赜 著作,顾溆赜,12.50,重庆出版社,墨渊图书专营店,《定制爱恋》改编青春爱情电影《爱，很美》！ 台湾人气型男郭品超、青春玉女颖儿领衔主演！即将热映！ 上演今季很温馨浪漫的爱情童话！ 女屌丝邂逅高富帅，来一次爱情的逆袭 拥抱优选的自己 遇见更好的“定制爱恋”
青春爱情文学,独家爱恋 顾溆赜 著作 重庆出版社,顾溆赜,12.50,重庆出版社,爱阅城图书专营店,《定制爱恋》改编青春爱情电影《爱，很美》！ 台湾人气型男郭品超、青春玉女颖儿领衔主演！即将热映！ 上演今季很温馨浪漫的爱情童话！ 女屌丝邂逅高富帅，来一次爱情的逆袭 拥抱优选的自己 遇见更好的“定制爱恋”
青春爱情文学,独家甜蜜 米米拉 著,米米拉,13.10,天津人民出版社,墨渊图书专营店,暂无简介
青春爱情文学,独家甜蜜 米米拉 著 天津人民出版社,米米拉,13.10,天津人民出版社,爱阅城图书专营店,暂无简介
青春爱情文学,独家甜蜜 天津人民出版社,米米拉,13.10,天津人民出版社,天宇阁图书专营店,暂无简介
青春爱情文学,独家宠爱畅销集 花山文艺出版社,小醋/李忠姣/树小栖,15.60,花山文艺出版社,天宇阁图书专营店,暂无简介
青春爱情文学,"独家宠爱畅销集 小醋,李忠姣(树小栖) 著 花山文艺出版社",小醋/李忠姣/树小栖,15.60,花山文艺出版社,爱阅城图书专营店,暂无简介
青春爱情文学,"独家宠爱畅销集 小醋,李忠姣(树小栖) 著",小醋/李忠姣/树小栖,15.60,花山文艺出版社,墨渊图书专营店,暂无简介
青春爱情文学,独家告别,花匠先生,15.10,江苏文艺,博道图书专营店,暂无简介
青春爱情文学,独家专宠 贵州人民出版社,岁正,20.70,贵州人民出版社,天宇阁图书专营店,一：台网联动影视剧陈凯歌监制、黄景瑜、吴谨言领衔主演2020年11月8日爱奇艺独家上线二：时代新电商崛起，传奇自传。反应了一个时代消费习惯以及经济体系的巨大变革与转折，将时代的变迁与情感融合到一起，共鸣感强烈。三：随书附赠精美剧情海报。
青春爱情文学,独家专宠 岁正 著 贵州人民出版社,岁正,20.70,贵州人民出版社,爱阅城图书专营店,一：台网联动影视剧陈凯歌监制、黄景瑜、吴谨言领衔主演2020年11月8日爱奇艺独家上线二：时代新电商崛起，传奇自传。反应了一个时代消费习惯以及经济体系的巨大变革与转折，将时代的变迁与情感融合到一起，共鸣感强烈。三：随书附赠精美剧情海报。
青春爱情文学,独家专宠 岁正 著,岁正,20.70,贵州人民出版社,墨渊图书专营店,一：台网联动影视剧陈凯歌监制、黄景瑜、吴谨言领衔主演2020年11月8日爱奇艺独家上线二：时代新电商崛起，传奇自传。反应了一个时代消费习惯以及经济体系的巨大变革与转折，将时代的变迁与情感融合到一起，共鸣感强烈。三：随书附赠精美剧情海报。
青春爱情文学,独家情商,弱水千流,30.10,青岛,九层图书专营店,暂无简介
青春爱情文学,独家情商,弱水千流,30.10,青岛,博道图书专营店,暂无简介
青春爱情文学,独家情商(全2册) 弱水千流 著 青岛出版社,弱水千流,34.20,青岛出版社,爱阅城图书专营店,十年前，少女时代的白珊珊喜欢他，为他练舞，为他庆生，把他当作全世界最珍贵的，眼中只看得见他。那时，她看他的眼神带着光。而今十年过去，他终于再次看见了她深爱迷恋的目光。 她就像一个身披铠甲、行走在满山荆棘中的战士，孤独，勇敢，随性，无畏。她不需要光，因为她自己就是太阳。这样的姑娘，如果等不到一个能为她斩除荆棘、拥抱她一身利刺的人，那就注定孤独终老。
青春爱情文学,独家情商(全2册) 青岛出版社,弱水千流,34.20,青岛出版社,天宇阁图书专营店,十年前，少女时代的白珊珊喜欢他，为他练舞，为他庆生，把他当作全世界最珍贵的，眼中只看得见他。那时，她看他的眼神带着光。而今十年过去，他终于再次看见了她深爱迷恋的目光。 她就像一个身披铠甲、行走在满山荆棘中的战士，孤独，勇敢，随性，无畏。她不需要光，因为她自己就是太阳。这样的姑娘，如果等不到一个能为她斩除荆棘、拥抱她一身利刺的人，那就注定孤独终老。
青春爱情文学,独家情商(全2册) 弱水千流 著,弱水千流,34.20,青岛出版社,墨渊图书专营店,十年前，少女时代的白珊珊喜欢他，为他练舞，为他庆生，把他当作全世界最珍贵的，眼中只看得见他。那时，她看他的眼神带着光。而今十年过去，他终于再次看见了她深爱迷恋的目光。 她就像一个身披铠甲、行走在满山荆棘中的战士，孤独，勇敢，随性，无畏。她不需要光，因为她自己就是太阳。这样的姑娘，如果等不到一个能为她斩除荆棘、拥抱她一身利刺的人，那就注定孤独终老。
青春爱情文学,独家占有 丁墨 9787550022973,暂无作者信息,32.70,百花洲文艺出版社,博奥图书专营店,暂无简介
青春爱情文学,独家占有 丁墨 9787550022973,丁墨,32.50,百花洲文艺出版社,博奥图书专营店,暂无简介
青春爱情文学,一级律师2 木苏里 纯爱都市 独家番外 公理定下，正义不朽木苏里江苏凤凰文艺出版社9787559448705,木苏里,14.20,江苏凤凰文艺出版社,丽德图书专营店,暂无简介
青春爱情文学,一级律师2 木苏里 纯爱都市 独家番外 公理定下，正义不朽木苏里江苏凤凰文艺出版社9787559448705,木苏里,16.37,江苏凤凰文艺出版社,荣拓图书专营店,暂无简介
青春爱情文学,一级律师2 木苏里 纯爱都市 独家番外 公理定下，正义不朽木苏里江苏凤凰文艺出版社9787559448705,木苏里,35.50,江苏凤凰文艺出版社,墨趣书刊图书专营店,暂无简介
青春爱情文学,你是我的记忆 独木舟 著 北方联合出版传媒股份有限公司，春风文艺出版社【正版书】,独木舟,4.00,北方联合出版传媒股份有限公司，春风文艺出版社,古韵图书专营店,新浪、腾讯、搜狐、重庆电视台、《华西都市报》《武汉晚报》《成都晚报》…… 2009年青春文学黑马，校园杂志人气女王，独木舟，《深海里的星星》两月狂销10万开后，百万粉丝振臂：我们就等独木舟的合集！写作生涯首次结集，最经典作品-朝尽数发布。曝光全新中篇：描摹时光不敌的年少倾情，跨越五年的青春秘录盛大哀伤的绯色记忆。
青春爱情文学,你是我的记忆 独木舟 著 北方联合出版传媒股份有限公司，春风文艺出版社【正版书】,独木舟,6.00,北方联合出版传媒股份有限公司，春风文艺出版社,墨雨图书专营店,新浪、腾讯、搜狐、重庆电视台、《华西都市报》《武汉晚报》《成都晚报》…… 2009年青春文学黑马，校园杂志人气女王，独木舟，《深海里的星星》两月狂销10万开后，百万粉丝振臂：我们就等独木舟的合集！写作生涯首次结集，最经典作品-朝尽数发布。曝光全新中篇：描摹时光不敌的年少倾情，跨越五年的青春秘录盛大哀伤的绯色记忆。
